strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,noise,noise_seed,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,1.6689300537109375e-06,0,0,1.6689300537109375e-06,0.849,0.68,0.68,0.0,100,False,0.6200000047683716,0.6200000047683716,None
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.755,0.83,0.0,200,False,0.3799999952316284,0.5,None
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.77,0.8,0.0,300,False,0.3700000047683716,0.4566666781902313,None
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.805,0.91,0.0,400,False,0.3499999940395355,0.4300000071525574,None
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.81,0.83,0.0,500,False,0.36000001430511475,0.41600000858306885,None
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,7.152557373046875e-07,0,0,7.152557373046875e-07,0.849,0.825,0.9,0.0,600,False,0.38999998569488525,0.4116666615009308,None
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.8357142857142857,0.9,0.0,700,False,0.3400000035762787,0.40142858028411865,None
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,7.152557373046875e-07,0,0,7.152557373046875e-07,0.849,0.84125,0.88,0.0,800,False,0.4000000059604645,0.4012500047683716,None
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,7.152557373046875e-07,0,0,7.152557373046875e-07,0.849,0.8433333333333334,0.86,0.0,900,False,0.3700000047683716,0.3977777659893036,None
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.849,0.847,0.88,0.0,1000,False,0.3100000023841858,0.3889999985694885,None
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.8481818181818181,0.86,0.0,1100,False,0.3199999928474426,0.3827272653579712,None
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.849,0.8466666666666667,0.83,0.0,1200,False,0.3700000047683716,0.3816666603088379,None
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.849,0.8476923076923077,0.86,0.0,1300,False,0.3100000023841858,0.3761538565158844,None
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.8514285714285714,0.9,0.0,1400,False,0.3499999940395355,0.3742857277393341,None
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.8513333333333334,0.85,0.0,1500,False,0.27000001072883606,0.367333322763443,None
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.851875,0.86,0.0,1600,False,0.30000001192092896,0.3631249964237213,None
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.8552941176470589,0.91,0.0,1700,False,0.23000000417232513,0.3552941083908081,None
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.8561111111111112,0.87,0.0,1800,False,0.3199999928474426,0.35333332419395447,None
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.8557894736842105,0.85,0.0,1900,False,0.38999998569488525,0.3552631437778473,None
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,512,500,1.0,5,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.849,0.8565,0.87,0.0,2000,False,0.3199999928474426,0.35350000858306885,None
