strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,noise,noise_seed,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,pipeline_acc_dis_est,pipeline_abs_err,checkpoint_remove_accuracy,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold,prop_const,checkpoint_batch
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,3.337860107421875e-06,0,0,3.337860107421875e-06,0.849,0.83,0.83,0.0,None,0.0,0.83,100,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.849,0.86,0.89,0.0,None,0.0,0.86,200,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,7.152557373046875e-07,0,0,7.152557373046875e-07,0.849,0.8433333333333334,0.81,0.0,None,0.0,0.8433333333333334,300,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.849,0.8575,0.9,0.0,None,0.0,0.8575,400,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.849,0.85,0.82,0.0,None,0.0,0.85,500,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,7.152557373046875e-07,0,0,7.152557373046875e-07,0.849,0.8516666666666667,0.86,0.0,None,0.0,0.8516666666666667,600,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.8571428571428571,0.89,0.0,None,0.0,0.8571428571428571,700,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.849,0.865,0.92,0.0,None,0.0,0.865,800,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,7.152557373046875e-07,0,0,7.152557373046875e-07,0.849,0.8677777777777778,0.89,0.0,None,0.0,0.8677777777777778,900,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,7.152557373046875e-07,0,0,7.152557373046875e-07,0.849,0.868,0.87,0.0,None,0.0,0.868,1000,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.849,0.87,0.89,0.0,None,0.0,0.87,1100,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.8683333333333333,0.85,0.0,None,0.0,0.8683333333333333,1200,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.8707692307692307,0.9,0.0,None,0.0,0.8707692307692307,1300,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,7.152557373046875e-07,0,0,7.152557373046875e-07,0.849,0.8671428571428571,0.82,0.0,None,0.0,0.8671428571428571,1400,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,7.152557373046875e-07,0,0,7.152557373046875e-07,0.849,0.8673333333333333,0.87,0.0,None,0.0,0.8673333333333333,1500,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,7.152557373046875e-07,0,0,7.152557373046875e-07,0.849,0.870625,0.92,0.0,None,0.0,0.870625,1600,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,7.152557373046875e-07,0,0,7.152557373046875e-07,0.849,0.8723529411764706,0.9,0.0,None,0.0,0.8723529411764706,1700,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.8727777777777778,0.88,0.0,None,0.0,0.8727777777777778,1800,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.8731578947368421,0.88,0.0,None,0.0,0.8731578947368421,1900,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_random,0,SGD,1.0,False,100,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.8725,0.86,0.0,None,0.0,0.8725,2000,False,1.0,1.0,None,None,0
